,Unnamed: 0,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,price,ratings_average,ratings_count,release_date,unknown,outcome
11,19400,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3074431498285888,-1.7081215183850926,-0.4041465636833968,0.5343349509457379,0.0,1
12,11583,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3074431498285888,-1.5470105432411372,-0.553447795875571,0.4641562610059153,0.0,1
13,14995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8139969417369106,0.7620211215321038,0.1308495183385608,0.32379888112627,0.0,0
14,15478,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.727632566766441,0.6045136408855605,0.0,0
15,5683,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2836369188455358,0.9464420294002556,2.295717385125087,-0.5183453981516015,0.0,1
16,17781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3681631956113383,-2.655833136878947,-0.727632566766441,0.4641562610059153,0.0,1
17,19972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3074431498285888,-1.3764224519122434,-0.6778654893690496,0.3939775710660926,0.0,0
18,12286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8139969417369106,0.3967958658486263,-0.0308934832029612,0.5343349509457379,0.0,1
19,5742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.7151907974170931,0.4641562610059153,0.0,1
20,997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7770831269372138,0.3294584613766949,-0.5907731039236146,-1.711383127128586,0.0,0
21,10816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2836369188455358,-0.0388567358106897,-0.1926364847444833,0.3939775710660926,0.0,0
22,13324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8378031727199635,1.1823989180211638,0.4170102133735614,-3.95710120520291,0.0,1
23,17487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.727632566766441,0.4641562610059153,0.0,1
24,4657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3443569646282856,0.7729874988318188,0.1930583650853,0.5343349509457379,0.0,0
25,18289,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.3046636806602859,3.5398943200598723,0.4641562610059153,0.0,0
26,10663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7770831269372138,-0.9499522235900087,-0.7027490280677453,0.3939775710660926,0.0,1
27,16342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.4307710760672883,-0.4539136410807882,-0.6587027780312468,0.0,1
28,248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.2405539491560145,-0.1926364847444833,0.5343349509457379,0.0,1
29,2100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.8077954808159304,-0.6280984119716582,0.32379888112627,0.0,1
30,17237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8139969417369106,1.1148244100123592,2.7933881590990013,-0.2376306383923109,0.0,0
31,11417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246723104045839,-0.4168644381872157,-0.6903072587183975,0.32379888112627,0.0,0
32,8202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246723104045839,-0.5064231861348848,-0.4290301023820925,0.2536201911864474,0.0,1
33,17500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7770831269372138,-1.0955762039927228,-0.2299617927925269,0.2536201911864474,0.0,1
34,7456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8139969417369106,0.4502916927346609,1.4994441467668245,0.5343349509457379,0.0,0
35,4592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.1640924544762361,-0.130427637997744,0.4641562610059153,0.0,0
36,17073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.1506161075641445,0.031315363543778,0.3939775710660926,0.0,1
37,5701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.246723104045839,1.1428804412654356,2.482343925365305,-1.5008470573091182,0.0,1
38,6733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8139969417369106,0.4865790718112023,1.3874682226226938,0.1132628113068021,0.0,0
39,4238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,0.8625462467794879,-0.4414718717314403,0.3939775710660926,0.0,0
40,10411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.246723104045839,-0.7367171094288916,-0.6903072587183975,0.3939775710660926,0.0,1
41,13452,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.0585849807663217,-0.3543794862860054,0.4641562610059153,0.0,0
42,17102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8139969417369106,0.6570779745249016,1.1386328356357367,-0.0270945685728431,0.0,1
43,18242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246723104045839,0.3997006166297686,0.3174760585787786,-0.9394175377905372,0.0,1
44,1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.3681631956113383,-2.655833136878947,-0.727632566766441,0.4641562610059153,0.0,1
45,7083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.9499522235900087,-0.7027490280677453,0.3939775710660926,0.0,1
46,7799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-1.174410238496448,-0.5036807184781796,0.5343349509457379,0.0,0
47,2122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246723104045839,-0.5234819952677745,-0.7027490280677453,0.3939775710660926,0.0,1
48,13475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.246723104045839,-0.4336987893051985,-0.2672871008405704,0.3939775710660926,0.0,0
49,7661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8378031727199635,-0.0970117669455398,-0.640540181321006,-3.395671685684329,0.0,1
50,1667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8139969417369106,0.7395259886096124,-0.4165883330327447,0.4641562610059153,0.0,1
51,1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246723104045839,1.1823989180211638,-0.727632566766441,-1.921919196948054,0.0,0
52,13736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.727632566766441,0.6045136408855605,0.0,0
53,9038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.1201267165404836,2.0717655368368257,0.0430841213669795,0.0,0
54,16180,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3681631956113383,-2.655833136878947,-0.727632566766441,0.4641562610059153,0.0,1
55,10722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.3681631956113383,-2.655833136878947,-0.727632566766441,-3.95710120520291,0.0,1
56,886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.1695321257558569,-0.1428694073470919,0.3939775710660926,0.0,1
57,15762,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3074431498285888,-1.3764224519122434,-0.7027490280677453,0.5343349509457379,0.0,1
58,3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,1.322334461689397,0.0561989022424737,-0.2376306383923109,0.0,1
59,12869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.8674095987534473,0.4170102133735614,0.4641562610059153,0.0,1
60,14550,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.610030980009744,0.2055001344346479,0.3939775710660926,0.0,0
61,4591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.382767239916974,-0.3419377169366576,0.5343349509457379,0.0,0
62,10188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3681631956113383,-2.655833136878947,-0.727632566766441,0.1834415012466247,0.0,1
63,8555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0528941571191019,-0.0184517138536134,0.32379888112627,0.0,0
64,8585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.1012067898802872,0.1432912876879086,0.4641562610059153,0.0,1
65,13132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3074431498285888,0.6137719469248508,-0.6280984119716582,-3.185135615864861,0.0,1
66,16025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8139969417369106,0.9691638038600467,2.992456468688567,-0.5183453981516015,0.0,1
67,12494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.2714768603500901,-0.4663554104301361,0.4641562610059153,0.0,0
68,8483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3074431498285888,-1.3764224519122434,-0.727632566766441,0.5343349509457379,0.0,1
69,431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.1823989180211638,-0.727632566766441,0.4641562610059153,0.0,0
70,4523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.727632566766441,0.4641562610059153,0.0,1
71,15721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.246723104045839,-0.5234819952677745,-0.7027490280677453,0.5343349509457379,0.0,1
72,2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.246723104045839,-0.8019931647843356,-0.130427637997744,0.4641562610059153,0.0,1
73,19897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.6826291192060452,0.0561989022424737,0.5343349509457379,0.0,0
74,1850,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-1.1631873377511264,-0.5907731039236146,0.4641562610059153,0.0,1
75,14965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.8378031727199635,1.1823989180211638,-0.1926364847444833,-4.097458585082555,0.0,1
76,4181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.6778654893690496,0.32379888112627,0.0,1
77,10841,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.026718414319463,4.88360540978944,0.3939775710660926,0.0,1
78,7947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.0688377662908849,1.275492298478563,0.4641562610059153,0.0,1
79,17958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.6522277245726,-0.0806605606003526,-0.7288814679710693,0.0,0
80,4042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3681631956113383,-2.655833136878947,-0.727632566766441,0.4641562610059153,0.0,1
81,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.1823989180211638,-0.727632566766441,0.6045136408855605,0.0,0
82,16019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.1823989180211638,-0.6654237200197017,0.4641562610059153,0.0,0
83,9521,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-1.179590038840443,-0.5783313345742668,0.32379888112627,0.0,1
84,1735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2836369188455358,-0.2530374602341623,0.280150750530735,0.4641562610059153,0.0,0
85,16859,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.286811438544471,-0.6156566426223103,0.4641562610059153,0.0,0
86,4109,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,0.9032547685738828,1.9971149207407384,0.32379888112627,0.0,0
87,19317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.5616197691024084,1.362584683923998,0.4641562610059153,0.0,0
88,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.4251966758980127,-0.130427637997744,0.3939775710660926,0.0,0
89,5632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.9499522235900087,-0.7027490280677453,0.5343349509457379,0.0,1
90,3886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246723104045839,-0.4168644381872157,-0.640540181321006,0.3939775710660926,0.0,1
91,2620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.9499522235900087,-0.7027490280677453,0.5343349509457379,0.0,1
92,19701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.0497509874727762,2.980014699339219,0.3939775710660926,0.0,1
93,14469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.391704794334049,0.3939775710660926,0.0,1
94,18165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.3294584613766949,-0.7027490280677453,0.32379888112627,0.0,1
95,9665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.2797288701899183,0.2536201911864474,0.0,1
96,9649,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0728719427008847,-0.0806605606003526,0.32379888112627,0.0,1
97,10381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3074431498285888,1.0177963737564415,1.3874682226226938,-3.5360290655639743,0.0,1
98,5056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.9691638038600467,-0.2921706395392661,0.1132628113068021,0.0,0
99,19892,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.4416874688299143,-0.5036807184781796,0.4641562610059153,0.0,0
100,5552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8139969417369106,0.9175209246491508,2.445018617317261,0.0430841213669795,0.0,0
101,28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,0.755928689698929,0.2677089811813872,-2.6938847862861026,0.0,1
102,4640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.1823989180211638,-0.7027490280677453,0.32379888112627,0.0,1
103,5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2836369188455358,0.1065308420264358,-0.1926364847444833,0.4641562610059153,0.0,0
104,12546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8378031727199635,-1.3764224519122434,-0.727632566766441,-2.904420856105571,0.0,1
105,19784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.6903072587183975,0.5343349509457379,0.0,1
106,16794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.405077010411035,1.9820305961253533,-0.640540181321006,0.4641562610059153,0.0,0
107,15535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-1.0565697806705676,-0.640540181321006,0.32379888112627,0.0,0
108,15464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.3294584613766949,-0.6654237200197017,0.5343349509457379,0.0,1
109,6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3074431498285888,-1.1631873377511264,-0.5907731039236146,-0.8692388478507146,0.0,1
110,5007,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,0.7665904454069848,1.2506087597798674,0.5343349509457379,0.0,1
111,2587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.1428777364857171,-0.3419377169366576,0.0430841213669795,0.0,1
112,9121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246723104045839,-0.3528939039388807,-0.553447795875571,0.32379888112627,0.0,1
113,13528,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.1162233472155772,-0.5907731039236146,0.2536201911864474,0.0,0
